year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2022,5339731,180,Dundee City,Braeview Academy,Secondary,ethnicity,Ethnicity Not Known,0-10%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,ethnicity,White Other,0-10%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,ethnicity,White UK,90+%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,free_school_meals,FSM,30-40%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,free_school_meals,No FSM,60-70%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,gaelic,Not Taught in Gaelic,90+%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,gaelic,Taught in Gaelic,0-10%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,sex,Female,40-50%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,sex,Male,50-60%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,stage,S1,23.7%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,stage,S2,18.3%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,stage,S3,19.3%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,stage,S4,18%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,stage,S5,14.1%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,stage,S6,6.5%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,trend,Average Class,0,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,trend,Pupil Numbers,704,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,trend,Pupil Teacher Ratio,12.4,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,trend,Teacher Numbers (FTE),57,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,urban_rural,Rural,0-10%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,urban_rural,Small Town,0-10%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,urban_rural,Urban Rural Not Known,0-10%,
2022,5339731,180,Dundee City,Braeview Academy,Secondary,urban_rural,Urban,90+%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,additional_support_needs,ASN,40-50%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,additional_support_needs,No ASN,50-60%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,deprivation,SIMD Q1,0-10%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,deprivation,SIMD Q2,0-10%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,deprivation,SIMD Q3,20-30%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,deprivation,SIMD Q4,60-70%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,deprivation,SIMD Q5,0-10%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,deprivation,SIMD Unknown,0-10%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,english_additional_language,EAL,0-10%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,english_additional_language,No EAL,90+%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,ethnicity,Ethnic Minority,0-10%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,ethnicity,Ethnicity Not Known,0-10%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,ethnicity,White Other,0-10%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,ethnicity,White UK,80-90%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,free_school_meals,FSM,0-10%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,free_school_meals,No FSM,90+%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,gaelic,Not Taught in Gaelic,30-40%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,gaelic,Taught in Gaelic,60-70%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,sex,Female,40-50%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,sex,Male,50-60%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,stage,S1,13.5%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,stage,S2,18.6%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,stage,S3,12.6%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,stage,S4,19.8%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,stage,S5,20.9%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,stage,S6,14.7%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,trend,Average Class,0,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,trend,Pupil Numbers,430,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,trend,Pupil Teacher Ratio,10.9,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,trend,Teacher Numbers (FTE),39.5,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,urban_rural,Rural,90+%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,urban_rural,Small Town,0-10%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,urban_rural,Urban Rural Not Known,0-10%,
2022,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,urban_rural,Urban,0-10%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,additional_support_needs,ASN,30-40%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,additional_support_needs,No ASN,60-70%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,deprivation,SIMD Q1,0-10%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,deprivation,SIMD Q2,0-10%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,deprivation,SIMD Q3,30-40%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,deprivation,SIMD Q4,30-40%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,deprivation,SIMD Q5,30-40%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,deprivation,SIMD Unknown,0-10%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,english_additional_language,EAL,0-10%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,english_additional_language,No EAL,90+%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,ethnicity,Ethnic Minority,0-10%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,ethnicity,Ethnicity Not Known,0-10%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,ethnicity,White Other,0-10%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,ethnicity,White UK,80-90%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,free_school_meals,FSM,0-10%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,free_school_meals,No FSM,90+%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,gaelic,Not Taught in Gaelic,90+%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,gaelic,Taught in Gaelic,0-10%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,sex,Female,40-50%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,sex,Male,50-60%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,stage,S1,17.8%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,stage,S2,18.9%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,stage,S3,21.2%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,stage,S4,18.4%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,stage,S5,14.6%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,stage,S6,9.2%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,trend,Average Class,0,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,trend,Pupil Numbers,534,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,trend,Pupil Teacher Ratio,12.2,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,trend,Teacher Numbers (FTE),43.9,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,urban_rural,Rural,50-60%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,urban_rural,Small Town,40-50%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,urban_rural,Urban Rural Not Known,0-10%,
2022,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,urban_rural,Urban,0-10%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,additional_support_needs,ASN,40-50%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,additional_support_needs,No ASN,50-60%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,deprivation,SIMD Q1,0-10%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,deprivation,SIMD Q2,10-20%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,deprivation,SIMD Q3,20-30%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,deprivation,SIMD Q4,40-50%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,deprivation,SIMD Q5,10-20%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,deprivation,SIMD Unknown,0-10%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,english_additional_language,EAL,0-10%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,english_additional_language,No EAL,90+%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,ethnicity,Ethnic Minority,0-10%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,ethnicity,Ethnicity Not Known,0-10%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,ethnicity,White Other,0-10%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,ethnicity,White UK,80-90%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,free_school_meals,FSM,10-20%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,free_school_meals,No FSM,80-90%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,gaelic,Not Taught in Gaelic,90+%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,gaelic,Taught in Gaelic,0-10%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,sex,Female,40-50%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,sex,Male,50-60%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,stage,S1,19.3%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,stage,S2,21.2%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,stage,S3,20.4%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,stage,S4,15.5%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,stage,S5,15.5%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,stage,S6,8%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,trend,Average Class,0,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,trend,Pupil Numbers,838,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,trend,Pupil Teacher Ratio,11.3,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,trend,Teacher Numbers (FTE),73.9,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,urban_rural,Rural,40-50%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,urban_rural,Small Town,50-60%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,urban_rural,Urban Rural Not Known,0-10%,
2022,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,urban_rural,Urban,0-10%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,additional_support_needs,ASN,60-70%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,additional_support_needs,No ASN,30-40%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,deprivation,SIMD Q1,20-30%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,deprivation,SIMD Q2,20-30%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,deprivation,SIMD Q3,10-20%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,deprivation,SIMD Q4,20-30%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,deprivation,SIMD Q5,10-20%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,deprivation,SIMD Unknown,0-10%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,english_additional_language,EAL,10-20%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,english_additional_language,No EAL,80-90%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,ethnicity,Ethnic Minority,10-20%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,ethnicity,Ethnicity Not Known,0-10%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,ethnicity,White Other,20-30%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,ethnicity,White UK,50-60%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,free_school_meals,FSM,10-20%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,free_school_meals,No FSM,80-90%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,gaelic,Not Taught in Gaelic,90+%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,gaelic,Taught in Gaelic,0-10%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,sex,Female,50-60%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,sex,Male,40-50%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,stage,S1,19.3%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,stage,S2,18.8%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,stage,S3,19.3%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,stage,S4,19.1%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,stage,S5,14.1%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,stage,S6,9.5%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,trend,Average Class,0,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,trend,Pupil Numbers,623,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,trend,Pupil Teacher Ratio,11.3,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,trend,Teacher Numbers (FTE),55.2,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,urban_rural,Rural,10-20%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,urban_rural,Small Town,0-10%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,urban_rural,Urban Rural Not Known,0-10%,
2022,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,urban_rural,Urban,70-80%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,additional_support_needs,ASN,40-50%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,additional_support_needs,No ASN,50-60%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,deprivation,SIMD Q1,0-10%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,deprivation,SIMD Q2,10-20%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,deprivation,SIMD Q3,30-40%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,deprivation,SIMD Q4,30-40%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,deprivation,SIMD Q5,10-20%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,deprivation,SIMD Unknown,0-10%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,english_additional_language,EAL,0-10%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,english_additional_language,No EAL,90+%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,ethnicity,Ethnic Minority,0-10%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,ethnicity,Ethnicity Not Known,0-10%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,ethnicity,White Other,0-10%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,ethnicity,White UK,90+%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,free_school_meals,FSM,10-20%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,free_school_meals,No FSM,80-90%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,gaelic,Not Taught in Gaelic,90+%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,gaelic,Taught in Gaelic,0-10%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,sex,Female,50-60%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,sex,Male,40-50%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,stage,S1,19.3%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,stage,S2,18.6%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,stage,S3,17%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,stage,S4,19%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,stage,S5,14.3%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,stage,S6,11.7%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,trend,Average Class,0,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,trend,Pupil Numbers,622,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,trend,Pupil Teacher Ratio,11.8,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,trend,Teacher Numbers (FTE),52.5,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,urban_rural,Rural,30-40%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,urban_rural,Small Town,60-70%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,urban_rural,Urban Rural Not Known,0-10%,
2022,5350336,340,Perth & Kinross,Crieff High School,Secondary,urban_rural,Urban,0-10%,
2022,5350530,340,Perth & Kinross,Kinross High School,Secondary,additional_support_needs,ASN,30-40%,
2022,5350530,340,Perth & Kinross,Kinross High School,Secondary,additional_support_needs,No ASN,60-70%,
2022,5350530,340,Perth & Kinross,Kinross High School,Secondary,deprivation,SIMD Q1,0-10%,
2022,5350530,340,Perth & Kinross,Kinross High School,Secondary,deprivation,SIMD Q2,0-10%,
2022,5350530,340,Perth & Kinross,Kinross High School,Secondary,deprivation,SIMD Q3,0-10%,
2022,5350530,340,Perth & Kinross,Kinross High School,Secondary,deprivation,SIMD Q4,40-50%,
2022,5350530,340,Perth & Kinross,Kinross High School,Secondary,deprivation,SIMD Q5,40-50%,
2022,5350530,340,Perth & Kinross,Kinross High School,Secondary,deprivation,SIMD Unknown,0-10%,
